R,Rho,Trr,Trt,Trz,Ttt,Tzt,Tzz,Z,Lamda
0.198936641,1.0351553,82787.2891,1574.25183,5054.98145,89760.8125,13647.873,141823.969,0.00939105079,0.878716191516938
0.199526072,1.03456569,82703.1719,1508.49878,4777.43262,89745.3594,13512.7061,141587.875,0.00933452044,0.880449249597127
0.200115234,1.03424644,82645.9063,1444.70313,4511.96484,89753.9688,13384.166,141386.094,0.00928314775,0.882606705362097
0.200704217,1.03392005,82589.75,1381.46265,4249.62012,89761.9219,13254.2256,141179.844,0.00923317112,0.884315059880754
0.201292574,1.03383744,82563.4844,1322.77124,3993.9502,89807.1563,13146.9639,141009.125,0.00918326527,0.886037723186161
0.201880544,1.03370786,82532.9375,1264.49561,3740.7417,89840.75,13034.6035,140832.938,0.00913417712,0.887939202759111
0.202470705,1.03347969,82493.1484,1203.98633,3492.26123,89853.5156,12910.6602,140641.063,0.0090894876,0.890139941891958
0.203060627,1.03343463,82476.7813,1146.58765,3255.61865,89895.0391,12804.583,140478.125,0.00904920511,0.891981941531193
0.203650385,1.03337431,82460.9375,1090.44714,3020.88843,89940.9375,12700.6777,140313.938,0.00900951866,0.894456727959456
0.204241246,1.03324533,82439.1641,1033.57092,2784.90845,89977.9141,12592.0957,140138.375,0.00896977261,0.895753390280311
0.20483157,1.03329563,82435.9375,979.455933,2556.5791,90031.7344,12495.084,139993.781,0.00893162377,0.896838172566632
0.205421269,1.03370619,82466.5313,926.979858,2341.23389,90107.9141,12411.9102,139909.406,0.00889833458,0.897518048264057
0.206012219,1.03397012,82477.2578,870.723572,2127.22534,90138.0078,12305.1455,139805.906,0.00886837021,0.898940369722925
0.206602409,1.03410172,82474.2656,814.270264,1913.06787,90147.7969,12188.5566,139683.594,0.00883859396,0.900162267192444
0.207192421,1.03427255,82476.125,759.7052,1700.83545,90166.3125,12076.3398,139570,0.00880885031,0.901593074415397
0.207783923,1.03449821,82488.6875,707.496216,1493.74512,90209.4844,11981.666,139470.844,0.00878150854,0.902976189170947
0.208374828,1.03482938,82519.5156,657.692139,1296.24487,90288.5938,11913.2334,139393.031,0.00875901803,0.904611622511072
0.20896408,1.03504062,82538,606.697998,1101.24634,90344.6172,11834.6934,139296.75,0.00873898342,0.906258594818615
0.209555209,1.03548694,82584.5313,558.817627,909.892578,90447.3125,11779.2285,139233.484,0.00871890131,0.906904867055005
0.210147232,1.03614473,82655.8828,513.334656,722.427368,90587.3438,11745.1465,139204.438,0.00869897287,0.907283462157999
0.210737094,1.03668487,82709.2031,463.062317,536.38147,90669.4922,11681.2559,139150.281,0.00868269801,0.908506546478924
0.211326078,1.03732264,82769.4375,410.61618,355.714081,90736.4922,11606.8838,139098.938,0.00867123622,0.909637963323354
0.211916298,1.03801417,82834.8438,358.755737,177.298416,90806.3594,11532.4512,139053.75,0.00866114348,0.911416409902554
0.21250467,1.03872705,82903.5703,307.789001,0.138618469,90881.625,11460.4043,139011.891,0.00865109265,0.913136206205401
0.213093475,1.03957915,82988.7578,257.769562,-175.073639,90977.6172,11398.6387,138987.813,0.00864161551,0.915268382684756
0.213684857,1.0404737,83077.125,208.70816,-345.995483,91066.8906,11333.4531,138965.656,0.00863632932,0.917290144187148
0.214275748,1.04138923,83166.8594,160.524933,-512.085571,91147.875,11265.1094,138943.625,0.00863540173,0.918168236902664
0.214866996,1.04237127,83265.3281,113.030945,-676.958008,91240.5625,11202.7578,138928.813,0.00863515399,0.919453028946652
0.215458125,1.04335749,83365.1719,66.0363693,-841.397705,91335.3203,11141.4316,138913.813,0.00863490999,0.919360026802625
0.216048986,1.04433167,83465.5313,19.3593502,-1005.58429,91428.0469,11081.9395,138898.594,0.00863586552,0.92072180111552
0.216640443,1.04531538,83574.2969,-25.6207409,-1169.46924,91546.2813,11045.2539,138892.5,0.00864133053,0.922669234185746
0.217232764,1.04630995,83689.125,-69.5479507,-1333.62622,91681.8125,11024.8281,138894.766,0.00865031034,0.924768460394046
0.217823938,1.0473001,83803.4297,-113.814224,-1497.53271,91807.2344,11000.6904,138895.875,0.00865947455,0.925255458566719
0.218413442,1.04825687,83915.1563,-157.59317,-1660.83252,91929.5625,10975.1631,138892.625,0.00866861828,0.924112087816291
0.219005466,1.0492382,84029.4844,-201.301666,-1826.40015,92049.625,10947.5332,138889.656,0.00868000928,0.924222554327173
0.219596237,1.05035365,84159.0156,-244.65509,-1994.56506,92176.6719,10923.6875,138898.203,0.00869611278,0.924990974821451
0.220186293,1.05155253,84298.9219,-287.684692,-2164.06348,92311.0625,10903.1514,138914.188,0.00871479046,0.926362877925427
0.220778719,1.05273652,84437.8594,-330.74939,-2334.14941,92442.3438,10880.5879,138927.375,0.00873355009,0.928035674849855
0.221369594,1.0538888,84574.3281,-373.550293,-2503.75122,92569.3516,10856.4863,138936.844,0.00875234976,0.928111160314386
0.221959889,1.05509353,84720.7031,-415.325439,-2674.88379,92713.2578,10841.3594,138951.297,0.00877439417,0.928123632153124
0.222550526,1.05637443,84880.7813,-455.807983,-2848.9751,92881.8281,10838.0117,138972.781,0.00880123116,0.928325239806628
0.223141283,1.05768156,85046.1406,-495.955872,-3024.07568,93059.1328,10838.3555,138996.813,0.00882967655,0.928390431219499
0.223731846,1.05898786,85212.5703,-536.2146,-3198.97461,93235.8906,10839.1572,139020.844,0.00885811262,0.927474603227899
0.224322289,1.06031919,85382.7969,-576.63092,-3374.16895,93415.5781,10840.8984,139047.156,0.00888701156,0.929349572544159
0.224912524,1.06178045,85567.5938,-617.294434,-3553.18921,93604,10842.5264,139082.016,0.00892010145,0.930573377241614
0.22550118,1.06335151,85764.7031,-658.124878,-3735.99902,93797.0625,10842.4697,139122.922,0.00895763841,0.93200526559161
0.226091146,1.06491828,85962.1563,-698.910156,-3919.63916,93987.1094,10840.04,139161.375,0.00899606757,0.932850705914857
0.226681948,1.06648898,86161.2734,-739.766052,-4103.32031,94178.0938,10837.9082,139200.375,0.00903454982,0.933557910465208
0.227272004,1.06809807,86367.9688,-781.094055,-4287.80469,94380.5547,10841.7285,139243.656,0.00907418411,0.934249516594314
0.22786212,1.06977201,86590.1719,-823.368896,-4476.42188,94610.8047,10859.6602,139289.188,0.00911875628,0.934842649575813
0.228451192,1.07148409,86823.3984,-866.450195,-4668.01904,94860.3906,10887.916,139335.156,0.00916726328,0.93579883019312
0.229040384,1.07319379,87058.5859,-910.015625,-4859.53711,95112.0234,10917.0547,139380.375,0.00921605248,0.936031186163976
0.229629844,1.0748899,87294.375,-953.962158,-5050.70557,95363.7656,10946.1445,139423.625,0.00926486589,0.936080114561364
0.230218813,1.07658052,87531.3594,-998.091858,-5243.43652,95612.7344,10972.3896,139460.781,0.00931603368,0.936003780213735
0.230807185,1.07846236,87794.0938,-1043.82813,-5440.09668,95894.1406,11007.8711,139509.563,0.00937258266,0.936899735981923
0.231395632,1.08056641,88086,-1091.59802,-5638.75391,96217.0156,11058.3799,139580.734,0.00943218544,0.937740633305337
0.231983736,1.08265114,88377.5,-1139.79004,-5836.91211,96536.0234,11107.0703,139648.969,0.00949176587,0.938811746987084
0.232571706,1.0846715,88663.1563,-1188.16528,-6034.89258,96842.7031,11149.7734,139707.656,0.00955145061,0.938666185195443
0.233158886,1.08673108,88955.7969,-1238.61841,-6237.92383,97152.8906,11189.6865,139761.781,0.0096150348,0.938030763954828
0.233744398,1.08895707,89271.375,-1292.87964,-6448.15771,97487.1484,11233.876,139822.453,0.00968421437,0.937886420953389
0.234329388,1.09130907,89604.5469,-1349.64868,-6660.54102,97843.5,11284.6328,139894.469,0.00975525007,0.938157067560746
0.234914452,1.09366429,89940.5781,-1407.28601,-6872.44043,98203.5078,11335.4561,139966.563,0.00982629694,0.939365306798231
0.23549965,1.09596372,90273.1953,-1465.4624,-7084.23633,98559.0781,11382.7188,140028.969,0.00989799201,0.938124288872172
0.236084759,1.09855378,90644.7422,-1529.36206,-7299.55664,98964.6719,11446.7676,140118.875,0.00997521728,0.938032485751414
0.236669749,1.10140014,91051.0078,-1598.9043,-7518.85059,99412.3984,11525.3203,140233.188,0.0100583844,0.938577271745317
0.237254441,1.10414243,91447.9531,-1668.9751,-7738.29297,99842.6484,11595.3018,140330.719,0.0101425536,0.93966961495422
0.237838984,1.1069814,91859.2344,-1741.25732,-7957.12109,100290,11672.3955,140441.5,0.0102267079,0.940367328920129
0.238424331,1.10977912,92268.9688,-1815.15454,-8178.21484,100729.406,11742.6133,140540.281,0.0103125628,0.940601293334303
0.239008725,1.11277246,92708.8047,-1896.05957,-8407.65332,101215.5,11823.1855,140654.219,0.0104045756,0.940634034262708
0.239591807,1.11604106,93187.625,-1984.04663,-8643.30762,101759.867,11923.418,140801.109,0.0105014462,0.940678156075452
0.240175426,1.11924696,93662.4688,-2073.29248,-8878.93555,102293.273,12016.1523,140936.281,0.0105987312,0.941512687125758
0.240758896,1.12253141,94150.5391,-2165.27344,-9113.625,102847.898,12115.3711,141082.188,0.0106960032,0.942102128589363
0.241341144,1.12584329,94650.6563,-2261.55737,-9347.65625,103419.172,12224.3213,141235.094,0.0107962824,0.942454187435404
0.241922662,1.12916541,95166.5,-2364.55884,-9582.46484,104015.422,12350.4424,141401.266,0.0109035876,0.94272766935773
0.242502421,1.13219023,95654.8672,-2467.71167,-9816.28125,104548.461,12458.1426,141532.75,0.0110145267,0.942476352594972
0.24308306,1.1349895,96119.3281,-2569.91406,-10048.9512,105020.586,12540.9375,141628.578,0.0111256577,0.942446609414366
0.243664682,1.13793755,96605.1875,-2675.75635,-10281.0752,105522.492,12633.4531,141745.453,0.0112371296,0.942668875947255
0.244244099,1.14108038,97110.3438,-2781.21582,-10515.5723,106031.836,12724.8789,141895.422,0.0113521945,0.943442672519005
0.244822398,1.14414144,97598.8438,-2880.33008,-10753.8359,106481.203,12787.1602,142040.156,0.0114727411,0.944860416881721
0.245400727,1.14710939,98078.9609,-2979.01855,-10992.8262,106924.047,12846.6318,142181.531,0.0115951337,0.945503328417485
0.245977908,1.15050781,98616.8438,-3083.84619,-11228.4512,107477.797,12946.2822,142397.063,0.0117204534,0.946482683490685
0.246554598,1.15372729,99136.5234,-3179.60474,-11454.8789,108004.781,13026.9863,142592.813,0.0118516888,0.947442652324084
0.247131333,1.15660095,99615.9063,-3264.49463,-11675.7891,108463.547,13076.209,142746.375,0.0119860824,0.947956705836568
0.247705534,1.15956092,100103.344,-3342.66602,-11898.0508,108917.617,13121.5967,142934.438,0.0121210068,0.948288021784769
0.248277143,1.1624558,100577.422,-3406.68262,-12134.7832,109267.938,13140.4561,143168.656,0.0122604948,0.94833652497062
0.248851091,1.16529322,101113.656,-3489.00977,-12324.9668,109647.688,13234.0547,143322.047,0.0124075525,0.948303934566761
0.249426618,1.16084206,101409.641,-3612.14819,-11546.166,110089.609,13479.8809,140395.531,0.0125576099,0.948155478882042
0.250000298,1.13736379,100689.578,-3306.98438,-7985.41211,110227.672,12307.4404,127660.25,0.0127071971,0.947816753015517
0.250287175,1.11974692,99976.9844,-2932.8418,-5268.77051,110171.727,10982.2949,117870.664,0.0127819981,0.947326545636402
0.181280658,1.07272542,93381.8516,9489.0625,11642.9668,125309.477,35519.4492,133591.766,0.0127763478,0.814605852571146
0.181566536,1.08360791,93540.9844,8039.62109,13131.8711,115176.188,30550.2988,139507.25,0.0127042206,0.81530113095336
0.182140112,1.09904802,93493.2188,5853.07031,14952.6563,102009.109,23037.3555,147314.219,0.012559535,0.817018555607786
0.182712793,1.10250688,92938.7656,4923.56641,15125.7617,98304.0234,19982.0977,149384.781,0.0124155609,0.818804955071479
0.183282465,1.09915793,92251.2344,4647.979,14734.7744,97380.25,19380.502,149471.125,0.012274527,0.821172046298641
0.183855072,1.09467959,91578.8672,4484.14209,14280.3789,96880.6406,19198.6953,149279.156,0.012139691,0.823223764678691
0.184430987,1.09037578,90933.4844,4326.05078,13840.79,96396.7969,19012.7129,149088.031,0.0120108835,0.825301048574234
0.185008392,1.0863471,90320.0078,4166.90234,13409.3623,95910.0938,18793.2344,148883.563,0.0118845673,0.827798010587235
0.185584068,1.08266807,89748.2969,4009.78125,12985.2324,95440.1875,18555.0273,148675.953,0.0117599908,0.83051473645074
0.186157942,1.07920849,89212.6016,3861.64941,12565.3887,95011.2578,18335.5,148476.906,0.0116384448,0.833226666434142
0.186736912,1.07584012,88705.1484,3719.86719,12145.1797,94625.2344,18141.0625,148263.25,0.0115220146,0.835855475543371
0.187318832,1.07248676,88211.8906,3580.89795,11723.04,94257.4063,17953.7227,148028.094,0.0114087444,0.83777608373286
0.187898889,1.06914735,87725.9844,3444.57593,11302.5938,93889.0313,17758.9316,147781.25,0.0112962071,0.840319332763819
0.188477725,1.06582201,87253.4297,3310.16748,10900.5234,93506.375,17535.5586,147483.281,0.0111893807,0.842897138380152
0.189056695,1.0629735,86842.5156,3178.79004,10526.5107,93156.4375,17301.8086,147177.625,0.0110895317,0.845344565315504
0.189635396,1.06056976,86483.375,3052.09326,10162.8691,92851.4531,17080.5957,146902.031,0.010991618,0.847379463648204
0.190214396,1.05823779,86135.7813,2931.12915,9802.07617,92562.4766,16865.4766,146634.188,0.0108936876,0.849161840418967
0.190794617,1.05620933,85826.5781,2819.04175,9449.44531,92321.0391,16672.8008,146398.25,0.0107967062,0.85075917853672
0.191375613,1.05443048,85554.7578,2711.30078,9105.20996,92109.8984,16486.3164,146153.281,0.0107058864,0.852498264474843
0.19195956,1.05272961,85299.3438,2605.12988,8765.00977,91906.1328,16294.5508,145883.953,0.0106204841,0.854327478806559
0.192545474,1.05097413,85040.2813,2500.30078,8423.6416,91696.4375,16097.248,145603.203,0.0105355326,0.855863353433747
0.1931279,1.04945946,84811.6953,2403.6897,8089.03467,91532,15923.0508,145354.359,0.0104511473,0.858023746669565
0.193709508,1.04811883,84605.1719,2311.74902,7761.2793,91389.4609,15755.7871,145119.594,0.0103689246,0.859755471991935
0.194293529,1.04691744,84417.8906,2219.91602,7440.05273,91256.2813,15578.8477,144871.766,0.0102923941,0.861264186374771
0.194880962,1.04587173,84252.8125,2131.1084,7122.95313,91152.0547,15406.1484,144620.969,0.0102196299,0.862788661457641
0.195468694,1.0447458,84081.3984,2043.0957,6804.77344,91040.6719,15227.293,144355.219,0.0101470314,0.864881054155266
0.196051329,1.04371548,83924.1094,1961.17297,6492.39258,90955.2813,15061.7734,144103.75,0.0100751501,0.867094005899566
0.196635917,1.04285121,83790.125,1883.36694,6186.83398,90893.5156,14906.373,143864.063,0.0100063123,0.868574349485081
0.197223634,1.04225349,83692.1172,1807.14087,5890.76221,90861.7656,14762.7832,143639.406,0.00994279701,0.87014200362489
0.197811365,1.0418396,83619.9141,1734.50317,5600.81201,90866.5391,14635.8887,143430.344,0.00988180377,0.871624753016365
0.198397845,1.04138899,83546.375,1663.44067,5311.51514,90874.6406,14509.4414,143215.547,0.00982099213,0.873709024713148
0.198983043,1.04089236,83470.0625,1594.52808,5024.90137,90880.6016,14382.1563,142995.719,0.00976064056,0.875441871687094
0.199569821,1.04041505,83395.4219,1525.89746,4744,90880.3594,14247.4668,142774.625,0.00970422849,0.877223958765706
0.200156093,1.04031372,83361.7188,1459.11401,4477.46631,90911.7109,14128.2969,142599.469,0.00965296105,0.879393480522663
0.200744271,1.04024625,83334.3125,1393.56079,4214.76953,90945.1719,14010.5098,142424.625,0.00960286148,0.881233815650323
0.201334596,1.03989935,83279.2344,1327.51123,3948.10059,90949.7422,13875.6621,142209.25,0.00955262035,0.882907053870923
0.201921344,1.03961539,83234.25,1264.0625,3687.13086,90969.5313,13750.1426,142004.531,0.00950352009,0.88497242457619
0.202507794,1.03956759,83217.2969,1203.31458,3438.36133,91019.2031,13639.125,141829.406,0.00945905037,0.887185305878354
0.203095481,1.03961325,83212.0156,1143.87415,3198.34229,91079.0938,13531.8438,141663.969,0.00941879302,0.889114732530552
0.203683555,1.03978539,83222.0859,1086.65039,2963.4165,91155.4688,13435.7031,141517.938,0.00937907025,0.891489588718516
0.204273582,1.04004669,83243.8203,1030.84814,2731.44849,91241.375,13347.459,141385.656,0.00933924504,0.89297855484779
0.204861924,1.04013753,83245.5625,973.377808,2500.15259,91294.8203,13242.29,141233.063,0.0093011409,0.893954758518128
0.205450267,1.04039335,83258.9297,915.459595,2277.72192,91344.5313,13135.2754,141112.219,0.0092678722,0.894780732729085
0.206039771,1.04082644,83288.7656,858.535767,2062.37891,91405.1797,13034.166,141021.641,0.00923788268,0.896006315100686
0.206628665,1.04118383,83311.9141,802.811768,1848.08521,91459.7422,12930.0557,140921.078,0.00920806453,0.897427607111251
0.207216561,1.04154527,83337.7188,749.138611,1635.67603,91522.5703,12830.6533,140821.063,0.00917831995,0.898859905381229
0.207807124,1.04192722,83371.1328,695.772949,1425.87769,91601.6719,12742.5615,140723.188,0.00915098749,0.900147443756851
0.20839718,1.04258704,83441.2813,645.062134,1228.91553,91732.125,12689.877,140670.5,0.00912848115,0.901296931211349
0.208984196,1.04317164,83505.0078,595.195068,1037.75916,91852,12636.7441,140611.797,0.00910843816,0.901934804371111
0.209572956,1.0434947,83540.0547,543.281006,842.396362,91931.6094,12561.6445,140514.844,0.00908836536,0.903133516288603
0.210162252,1.04388142,83581.7891,492.156036,648.563965,92018.7344,12489.6816,140428.531,0.00906848628,0.904265867367189
0.210750774,1.0445745,83653.2891,440.226379,460.494507,92127.6406,12426.2832,140380.141,0.0090522375,0.905498201296684
0.211338252,1.04547775,83743.5391,386.824097,279.358978,92237.7188,12362.4189,140354.734,0.00904077664,0.906521942845312
0.21192506,1.04628122,83822.5469,333.473999,99.9719391,92328.1563,12288.8066,140314.438,0.0090306811,0.908513292299441
0.21251139,1.04712641,83907.7969,281.216217,-78.4919662,92430.6406,12220.6826,140278.875,0.00902060419,0.910443040917104
0.213098109,1.04805827,84003.5,230.122192,-255.007019,92548.0156,12159.7158,140254,0.00901111029,0.912483766921711
0.213686913,1.0489316,84090.6953,178.774292,-428.122406,92637.2813,12084.1426,140215.188,0.00900583901,0.91422028363535
0.214277208,1.05010092,84210.2969,129.055801,-594.007446,92758.8438,12027.0566,140216.75,0.00900489278,0.915763717110509
0.214867353,1.0513953,84345.5234,80.4889984,-757.878784,92901.1797,11982.5234,140236.031,0.00900463574,0.916201989755378
0.215456337,1.05239177,84447.6406,30.5953751,-924.20343,92991.4219,11911.7695,140211.563,0.00900438614,0.916786701028016
0.216044903,1.05341303,84554.3203,-18.0594749,-1089.03381,93091.6172,11849.3193,140196.172,0.00900535099,0.918098535115819
